#	Name	Team	G	PA	AB	H	2B	3B	HR	R	RBI	BB	SO	HBP	SB	CS	AVG	OBP	SLG	OPS	wOBA	wRC+	BsR	Fld	Off	Def	WAR	ADP
410	Eloy Jiménez	TOR	12	42	38	10	2	0	1	4	5	3	8	0	0	0	.251	.305	.402	.707	.307	95	-0.1	0.0	-0.3	0.2	0.1	999.0
411	Angel Martínez	CLE	70	275	251	57	11	1	6	28	26	17	58	3	5	1	.229	.284	.354	.638	.280	78	0.0	-2.1	-7.1	-1.0	0.1	999.0
412	Trey Sweeney	DET	25	92	83	17	3	1	2	10	9	7	26	1	2	0	.209	.275	.349	.624	.274	73	0.0	0.0	-2.9	1.1	0.1	999.0
413	Dylan Moore	PHI	30	103	91	19	4	0	4	14	11	9	31	2	5	2	.209	.294	.376	.670	.295	86	0.2	-0.1	-1.5	-0.6	0.1	999.0
414	Nolan Jones	CLE	35	132	116	26	5	0	3	15	13	14	38	1	3	1	.225	.312	.360	.672	.297	90	0.0	-0.7	-1.5	-1.8	0.1	999.0
415	Alejandro Osuna	TEX	28	102	91	22	4	0	2	12	9	8	22	1	3	1	.239	.309	.353	.662	.292	87	0.1	0.5	-1.4	-0.8	0.1	999.0
416	Graham Pauley	MIA	85	318	287	63	13	1	8	31	33	25	68	3	4	1	.220	.288	.354	.642	.282	78	-0.1	1.0	-8.6	-0.7	0.1	999.0
417	Aidan Miller	PHI	13	53	47	11	2	0	1	6	5	4	14	1	2	0	.227	.298	.358	.657	.290	83	0.2	0.0	-0.9	0.4	0.1	999.0
418	Mickey Gasper	BOS	12	36	32	7	1	0	1	4	4	3	7	1	0	0	.229	.306	.347	.654	.290	80	0.0	0.0	-0.9	0.9	0.1	999.0
419	Rafael Flores Jr.	PIT	23	77	71	16	3	0	2	8	8	6	22	1	0	0	.232	.291	.361	.653	.286	80	-0.1	0.2	-1.9	0.6	0.1	999.0
420	Paul DeJong	NYY	21	80	73	15	3	0	3	8	9	5	25	1	1	0	.205	.260	.374	.634	.276	76	-0.1	0.0	-2.4	0.9	0.1	999.0
421	Owen Caissie	MIA	109	402	362	82	18	1	10	41	42	34	128	3	4	1	.227	.297	.365	.663	.291	84	-0.1	1.7	-7.9	-4.2	0.1	542.2
422	Adael Amador	COL	42	159	142	35	6	1	3	18	15	13	27	1	5	2	.246	.314	.362	.676	.298	76	0.1	-0.3	-4.4	0.3	0.1	999.0
423	Jake Bauers	MIL	87	314	274	56	11	1	11	36	38	35	96	3	7	2	.206	.301	.378	.679	.299	91	0.1	-0.4	-3.2	-6.0	0.1	999.0
424	Michael Helman	TEX	42	150	138	28	6	0	4	15	14	9	36	1	4	1	.205	.256	.335	.592	.259	64	0.2	1.4	-6.1	2.1	0.1	999.0
425	Maximo Acosta	MIA	23	86	80	19	4	0	2	9	8	5	21	1	3	1	.234	.287	.359	.646	.283	78	0.2	-0.2	-2.1	0.4	0.1	999.0
426	Brett Harris	ATH	46	166	149	34	6	0	3	18	15	12	36	2	2	1	.229	.296	.342	.638	.283	77	-0.1	0.0	-4.6	0.1	0.1	999.0
427	Tim Tawa	ARI	43	162	148	34	7	1	4	18	17	11	42	1	3	1	.228	.285	.362	.647	.284	79	0.0	0.2	-4.1	-0.2	0.1	999.0
428	Brice Matthews	HOU	14	55	49	10	2	0	2	7	5	4	19	1	3	0	.208	.281	.360	.641	.283	80	0.3	0.0	-1.0	0.3	0.1	999.0
429	Bryce Teodosio	LAA	57	211	195	40	8	1	3	21	14	11	67	3	8	2	.203	.253	.297	.550	.244	52	0.7	4.3	-11.4	5.2	0.1	999.0
430	Esteury Ruiz	MIA	28	90	81	19	3	1	2	12	7	6	21	2	7	2	.235	.298	.348	.647	.286	80	0.7	-0.4	-1.4	-0.5	0.1	999.0
431	Leody Taveras	BAL	18	67	61	15	3	0	2	8	7	4	15	0	3	1	.238	.289	.386	.674	.293	88	0.2	-0.4	-0.8	-0.4	0.1	999.0
432	Kristian Campbell	BOS	34	137	122	30	5	0	3	15	14	12	36	2	2	1	.244	.321	.365	.686	.304	90	-0.1	-0.8	-1.8	-1.9	0.1	999.0
433	Emmanuel Rodriguez	MIN	12	47	40	9	2	0	1	6	4	6	16	0	1	0	.214	.319	.359	.678	.302	92	0.1	0.0	-0.4	-0.2	0.1	999.0
