,Name,W,W,SO,SO,SVHLD,SVHLD,WHIP,WHIP,ERA,ERA,Team,W_sharpe,W,W,SO_sharpe,SO,SO,WHIP_sharpe,WHIP,WHIP,ERA_sharpe,ERA,ERA,SVHLD_sharpe,SVHLD,SVHLD,Total_sharpe
,,mean,std,mean,std,mean,std,mean,std,mean,std,,,low,high,,low,high,,low,high,,low,high,,low,high,
471,Shawn Dubin (ARI),1.25,0.5,25.25,11.870832602082581,0.75,1.5,1.44,0.02581988897471612,4.4925,0.4026888790782944,ARI,-6.2999999999999865,-0.25,2.75,-3.527553744853043,-10.362497806247745,60.862497806247745,-6.761122355807796,1.5174596669241482,1.3625403330758517,-1.428936075870098,5.700566637234883,3.2844333627651165,-7.166666666666667,-3.75,5.25,-53.85094550986426
472,Nick Sandlin (LAA),1.75,0.7071067811865476,32.625,6.653409437488208,1.5,1.4142135623730951,1.32125,0.028504385627478417,4.3875,0.05775564289066724,LAA,-3.7476659402886923,-0.37132034355964283,3.871320343559643,-5.185311429296981,12.664771687535374,52.58522831246462,-1.9583452631098366,1.4067631568824353,1.2357368431175648,-8.144947283457245,4.560766928672002,4.214233071327999,-7.071067811865475,-2.7426406871192857,5.742640687119286,-54.391608975480125
473,Carter Baumler (TEX),1.8333333333333333,0.752772652709081,42.5,5.683308895353129,4.0,2.0,1.4000000000000001,0.04289522117905434,4.613333333333333,0.02804757862395005,TEX,-3.4096173093293585,-0.42498462479390997,4.091651291460576,-4.332863205822625,25.450073313940614,59.549926686059386,-3.137212604865634,1.528685663537163,1.2713143364628372,-24.823889767278043,4.697476069205184,4.529190597461483,-3.75,-2.0,10.0,-54.45358288729567
474,RJ Petit (COL),2.5,2.1213203435596424,32.0,22.627416997969522,1.0,1.4142135623730951,1.415,0.021213203435596524,4.705,0.09192388155425142,COL,-0.8956685895029571,-3.8639610306789276,8.863961030678928,-1.5523203555735925,-35.88225099390857,99.88225099390857,-7.0508647609743935,1.4786396103067896,1.3513603896932105,-8.571403353998448,4.980771644662754,4.429228355337246,-7.424621202458749,-3.2426406871192857,5.242640687119286,-55.19336307234313
475,Ryan Fernandez (STL),2.5,0.7559289460184544,44.625,7.520210863305059,1.375,1.0606601717798212,1.3250000000000002,0.04375255094603877,4.0125,0.11937336386313294,STL,-2.5134637455113524,0.23221316194463704,4.767786838055363,-2.9919373816748895,22.064367410084824,67.18563258991517,-1.3615532645147868,1.4562576528381164,1.193742347161884,-0.7993128749899897,4.370620091589399,3.6543799084106015,-9.545941546018392,-1.8069805153394638,4.556980515339464,-55.395974996782975
476,Kyle Keller (BOS),0.8571428571428571,0.37796447300922725,15.857142857142858,1.2149857925879117,1.0,0.0,1.4842857142857144,0.05255382728122441,5.08,0.22920151250228066,BOS,-9.373518930628817,-0.2767505618848246,1.9910362761705387,-42.196260611127755,12.212185479379123,19.502100234906592,-4.164437761801844,1.6419471961293877,1.3266242324420412,-5.073773964101111,5.767604537506842,4.392395462493158,1.0,1.0,1.0,-55.80799126765953
477,Carson Coleman (NYY),0.0,0.0,5.333333333333333,1.1547005383792517,0.0,0.0,1.43,0.25980762113533173,5.18,0.7101408311032393,NYY,0.0,0.0,0.0,-53.51315307551343,1.8692317181955778,8.79743494847109,-0.6334357239109025,2.209422863405995,0.6505771365940047,-1.7784031157660125,7.3104224933097175,3.049577506690282,0.0,0.0,0.0,-55.92499191519034
478,Kaleb Ort (LAA),1.25,0.5,37.75,4.349329450233297,0.75,1.5,1.405,0.062449979983983925,4.86,0.18832595855767362,LAA,-6.2999999999999865,-0.25,2.75,-6.753914674921748,24.70201164930011,50.79798835069989,-2.234931518108145,1.5923499399519518,1.2176500600480482,-5.006833226221997,5.424977875673021,4.295022124326979,-7.166666666666667,-3.75,5.25,-56.12901275258522
479,Yuki Matsui (SDP),2.0,0.0,46.25,4.77343841331532,1.375,1.0606601717798212,1.3250000000000002,0.03295017884191663,4.13625,0.04627171304989086,SDP,2.0,2.0,2.0,-4.3731579194087855,31.929684760054037,60.57031523994596,-1.8079242864577874,1.42385053652575,1.2261494634742502,-4.736515080614335,4.275065139149673,3.997434860850328,-9.545941546018392,-1.8069805153394638,4.556980515339464,-56.647305016572865
480,Tommy Kahnle (BOS),2.0,0.5345224838248488,37.625,3.997767233987348,4.625,1.0606601717798212,1.43,0.021380899352993966,4.46375,0.10875102626773574,BOS,-4.4899888641287165,0.3964325485254536,3.6035674514745466,-7.379118961505141,25.631698298037957,49.61830170196204,-7.697123767077807,1.4941426980589818,1.365857301941018,-5.026772485997697,4.790003078803207,4.137496921196793,-6.481812160876686,1.4430194846605362,7.806980515339464,-57.00206488309279
481,Scott Alexander (SFG),1.25,0.5,18.25,3.862210075418823,0.75,1.5,1.3225,0.028722813232690155,4.0649999999999995,0.11000000000000018,SFG,-6.2999999999999865,-0.25,2.75,-12.654671559961672,6.663369773743531,29.836630226256467,-1.9869721015514599,1.4086684396980704,1.2363315603019296,-1.3446969696969637,4.395,3.734999999999999,-7.166666666666667,-3.75,5.25,-58.119673964543416
482,Jackson Rutledge (WSN),2.0,0.9258200997725514,39.5,14.442002235542986,1.625,1.0606601717798212,1.39625,0.03777281713462354,4.695,0.2009975124224177,WSN,-2.592296279363137,-0.7774602993176543,4.777460299317655,-1.912823412532962,-3.8260067066289594,82.82600670662896,-3.4633749477878926,1.5095684514038705,1.2829315485961295,-3.8702800710876075,5.297992537267254,4.092007462732747,-9.310239285622876,-1.5569805153394638,4.806980515339464,-58.389971138885976
483,Austin Warren (NYM),3.25,1.2817398889233114,40.875,5.05505404803662,4.75,0.7071067811865478,1.31125,0.016420805617961,4.26125,0.19111982030727662,NYM,-0.8972179222463128,-0.5952196667699341,7.095219666769934,-5.192822816641393,25.70983785589014,56.04016214410986,-2.7904494844826124,1.360512416853883,1.2619875831461171,-1.8007900285450589,4.83460946092183,3.6878905390781704,-9.545941546018389,2.6286796564403567,6.871320343559644,-58.41098798200733
484,Carlos Lagrange (NYY),1.0,0.0,12.4,0.8944271909999157,1.0,0.0,1.358,0.034205262752974086,4.2219999999999995,0.34426733798023895,NYY,1.0,1.0,1.0,-61.18441003433801,9.716718427000252,15.083281572999748,-2.7063504595759786,1.4606157882589224,1.2553842117410778,-0.8856973433947097,5.254802013940717,3.1891979860592827,1.0,1.0,1.0,-58.7764578373087
485,Eric Lauer (TOR),3.5,1.3093073414159544,66.875,12.517844405944201,3.75,0.7071067811865476,1.28125,0.01642080561796097,4.30875,0.16304578673313982,TOR,-0.6873863542433708,-0.42792202424786296,7.427922024247863,-0.019971489650509273,29.3214667821674,104.42853321783261,-0.9634989256631267,1.3305124168538829,1.2319875831461171,-2.4021882105283408,4.797887360199419,3.8196126398005803,-10.960155108391486,1.6286796564403572,5.871320343559643,-58.873820522042784
486,Ian Seymour (TBR),6.0,0.7559289460184546,108.375,4.2067123233504535,1.25,0.7071067811865476,1.21875,0.016420805617960967,4.155,0.16518388022356872,TBR,2.116601048851681,3.732213161944636,8.267786838055365,9.805757282481885,95.75486302994864,120.99513697005136,2.842648071877476,1.2680124168538829,1.1694875831461171,-1.4403140690523666,4.650551640670707,3.659448359329294,-14.495689014324224,-0.8713203435596428,3.371320343559643,-59.153752737462455
487,Sam Hentges (SFG),1.25,0.46291004988627577,30.5,5.756983337031396,1.375,1.0606601717798212,1.245,0.06824326235712116,3.5175,0.34710023253891886,SFG,-6.804777733328238,-0.13873014965882735,2.6387301496588274,-6.361838806169931,13.229049988905814,47.770950011094186,0.29934927966467223,1.4497297870713637,1.0402702129286365,1.1512044529919168,4.558800697616757,2.4761993023832436,-9.545941546018392,-1.8069805153394638,4.556980515339464,-59.44577053693353
488,Kyle Hart (SDP),2.5,1.6035674514745462,47.125,19.938745482817406,3.75,0.7071067811865476,1.3225,0.03195979617313877,4.358750000000001,0.250053565690005,SDP,-1.1848581724784106,-2.310702354423638,7.310702354423638,-1.0030721349663339,-12.691236448452216,106.94123644845222,-1.7857256742893506,1.4183793885194163,1.2266206114805838,-1.7662882168783303,5.108910697070016,3.6085893029299854,-10.960155108391486,1.6286796564403572,5.871320343559643,-60.54071974056986
489,Yariel Rodriguez (TOR),1.25,0.7071067811865476,30.0,17.410998166183845,1.375,1.0606601717798212,1.34,0.015118578920369125,4.1850000000000005,0.15565529682144283,TOR,-4.45477272147524,-0.8713203435596428,3.371320343559643,-2.1322729257478916,-22.232994498551534,82.23299449855153,-4.9324363727703995,1.3853557367611073,1.2946442632388928,-1.7212177943035438,4.651965890464329,3.718034109535672,-9.545941546018392,-1.8069805153394638,4.556980515339464,-60.970407544389026
490,Brycen Mautz (STL),1.0,0.0,13.2,0.8366600265340756,1.0,0.0,1.332,0.0432434966208793,4.282,0.36065218701679885,STL,1.0,1.0,1.0,-64.45270275835718,10.690019920397773,15.709980079602225,-1.5394552654950144,1.461730489862638,1.2022695101373622,-1.0118243554410202,5.363956561050396,3.2000434389496037,1.0,1.0,1.0,-61.00398237929321
491,Pierson Ohl (COL),2.0,2.0,38.75,23.5,0.5,1.0,1.32,0.03162277660168386,4.725,0.33837848631377276,COL,-1.1999999999999966,-4.0,8.0,-1.2074468085106382,-31.75,109.25,-1.7257000945490237,1.4148683298050517,1.2251316701949484,-2.387612390692884,5.740135458941317,3.7098645410586815,-11.0,-2.5,3.5,-61.52075929375255
492,Steven Cruz (KCR),2.0,0.5345224838248488,39.75,6.2048368229954285,1.375,1.0606601717798212,1.35,0.031622776601683715,4.21875,0.11776944789351303,KCR,-4.4899888641287165,0.3964325485254536,3.6035674514745466,-4.411880728038957,21.135489531013715,58.36451046898628,-2.6743833925995486,1.4448683298050513,1.2551316701949489,-2.561501918047823,4.572058343680539,3.8654416563194607,-9.545941546018392,-1.8069805153394638,4.556980515339464,-61.867462632907014
493,Liam Hendriks (nan),1.875,0.6408699444616557,29.625,5.95069023607466,0.625,1.0606601717798212,1.3075,0.11170752628436205,4.21125,0.20842521783261111,nan,-3.9399569629077345,-0.04760983338496705,3.797609833384967,-6.301789962560153,11.77292929177602,47.47707070822398,-0.3766212534716036,1.6426225788530862,0.972377421146914,-1.4113775181605681,4.836525653497833,3.5859743465021663,-10.25304832720494,-2.556980515339464,3.806980515339464,-63.29498733312476
494,Vince Velasquez (CHC),0.0,0.0,7.0,1.0,1.0,0.0,1.387142857142857,0.0228868854108531,4.594285714285713,0.21831606620197416,CHC,0.0,0.0,0.0,-60.125,4.0,10.0,-5.318079919103706,1.4558035133754164,1.3184822009102977,-3.1019356144218415,5.249233912891636,3.939337515679791,1.0,1.0,1.0,-63.54501553352555
495,Jake Bennett (BOS),1.0,0.0,12.8,0.8366600265340757,1.0,0.0,1.39,0.04358898943540674,4.58,0.366469644036174,BOS,1.0,1.0,1.0,-64.93079420209092,10.290019920397773,15.309980079602228,-2.8578645705018495,1.5207669683062202,1.2592330316937796,-1.8089265439983637,5.679408932108522,3.480591067891478,1.0,1.0,1.0,-63.59758531659113
496,Colin Holderman (CLE),2.125,0.8345229603962802,39.25,4.200340122282616,1.375,1.0606601717798212,1.3462500000000002,0.014078859531733583,4.1175,0.21598611066455187,CLE,-2.7261083372945074,-0.3785688811888406,4.628568881188841,-6.6363673389505715,26.648979633152152,51.85102036684785,-5.740623264921285,1.388486578595201,1.3040134214047994,-0.9279146054809686,4.765458331993655,3.469541668006344,-9.545941546018392,-1.8069805153394638,4.556980515339464,-63.76072127673929
497,Konnor Pilkington (DET),1.5,1.0,35.75,20.854655755170516,0.5,1.0,1.43,0.057154760664940955,4.3975,0.2903302717021887,DET,-2.8999999999999932,-1.5,4.5,-1.504460220697777,-26.81396726551155,98.31396726551155,-2.8794001874349093,1.6014642819948228,1.258535718005177,-1.6547246825142037,5.268490815106566,3.526509184893434,-11.0,-2.5,3.5,-63.93858509064689
498,Jake Bloss (TOR),1.0,0.0,12.666666666666666,0.816496580927726,1.0,0.0,1.39,0.07321202087089249,4.59,0.26862613424609305,TOR,1.0,1.0,1.0,-66.69756445453362,10.217176923883489,15.116156409449843,-1.7015160500911024,1.6096360626126773,1.1703639373873225,-2.5050305271124365,5.395878402738279,3.784121597261721,1.0,1.0,1.0,-64.90411103173716
499,Kade Strowd (ARI),1.75,0.7071067811865476,32.75,7.905694150420948,1.375,1.0606601717798212,1.4037499999999998,0.016850180160122075,4.07875,0.1359030641933538,ARI,-3.7476659402886923,-0.37132034355964283,3.871320343559643,-4.348131782731522,9.032917548737156,56.46708245126284,-8.208899089327373,1.4543005404803662,1.3531994595196335,-1.189573374421187,4.486459192580062,3.671040807419939,-9.545941546018392,-1.8069805153394638,4.556980515339464,-65.22397791686073
500,Cody Laweryson (MIN),2.25,0.8864052604279183,39.0,4.898979485566356,3.75,0.7071067811865476,1.30625,0.06022280061808579,4.30125,0.17430986366648518,MIN,-2.425527121716387,-0.40921578128375513,4.909215781283756,-5.740991584648074,24.303061543300934,53.696938456699066,-0.677840089674758,1.4869184018542572,1.1255815981457427,-2.203929591739625,4.824179590999455,3.778320409000544,-10.960155108391486,1.6286796564403572,5.871320343559643,-65.84906392973627
501,Michael Petersen (MIA),1.5,0.7559289460184544,39.0,8.992059989632123,3.75,0.7071067811865476,1.37875,0.049982139667227976,4.4475,0.2889760247099107,MIA,-3.836339401043648,-0.767786838055363,3.767786838055363,-3.127759382436085,12.023820031103632,65.97617996889636,-2.2672384440902666,1.5286964190016838,1.228803580998316,-1.8355040602386536,5.314428074129732,3.5805719258702675,-10.960155108391486,1.6286796564403572,5.871320343559643,-65.86761682976608
502,Justin Wrobleski (LAD),4.166666666666667,0.983192080250175,65.5,19.107590114925536,1.3333333333333333,0.816496580927726,1.29,0.018973665961010223,4.2716666666666665,0.13511723304844103,LAD,-0.23732222626727648,1.2170904259161421,7.116242907417192,-0.08504473825459871,8.177229655223393,122.82277034477661,-1.2950279941641916,1.3469209978830308,1.2330790021169693,-2.6242643172408004,4.67701836581199,3.8663149675213435,-12.451572859147822,-1.1161564094498446,3.782823076116511,-66.49952357166597
503,Logan VanWey (HOU),1.0,0.816496580927726,24.5,13.025615788386615,0.5,1.0,1.4425000000000001,0.1228481447424692,4.595,0.25475478405713975,HOU,-4.164132562731394,-1.4494897427831779,3.449489742783178,-3.272398072573553,-14.576847365159843,63.57684736515984,-1.4413846374532515,1.8110444342274077,1.0739555657725925,-2.6610556860616774,5.359264352171419,3.830735647828581,-11.0,-2.5,3.5,-66.53897095881987
504,Tim Mayza (PHI),1.875,0.8345229603962802,30.875,12.111830108263103,3.75,0.7071067811865476,1.34375,0.015059406173077168,4.1375,0.12464234547582274,PHI,-3.0256806820521462,-0.6285688811888406,4.378568881188841,-2.992941584878161,-5.460490324789305,67.2104903247893,-5.20083113977293,1.3889282185192315,1.2985717814807685,-1.768393123743181,4.5114270364274685,3.763572963572532,-10.960155108391486,1.6286796564403572,5.871320343559643,-67.78862207240385
505,Antonio Senzatela (COL),4.0,0.7071067811865476,56.8,6.379655163094631,5.6,0.894427190999916,1.56,0.025495097567963882,5.478,0.06906518659932794,COL,-0.5656854249492285,1.8786796564403572,6.121320343559643,-1.6184260333894869,37.66103451071611,75.93896548928389,-11.554042018712458,1.6364852927038918,1.4835147072961083,-22.600629108875175,5.685195559797983,5.270804440202016,-6.596400533624379,2.9167184270002515,8.283281572999748,-69.32078525404825
506,Daysbel Hernandez (ATL),1.5,0.7559289460184545,30.125,7.19995039665453,1.375,1.0606601717798212,1.42875,0.015526475085203011,4.3325,0.18903892267391456,ATL,-3.8363394010436473,-0.7677868380553634,3.7677868380553634,-5.138924292755144,8.52514881003641,51.72485118996359,-10.51889934290858,1.475329425255609,1.3821705747443909,-2.1975192240343295,4.899616768021743,3.765383231978256,-9.545941546018392,-1.8069805153394638,4.556980515339464,-69.42138999083365
507,Jorge Lopez (nan),1.5,1.0,24.25,6.5,0.5,1.0,1.37,0.058309518948452946,4.7775,0.17988422202442678,nan,-2.8999999999999932,-1.5,4.5,-6.596153846153846,4.75,43.75,-1.7933852046330936,1.544928556845359,1.1950714431546412,-4.7831691795060785,5.31715266607328,4.2378473339267195,-11.0,-2.5,3.5,-71.072708230293
508,Riley Cornelio (WSN),1.0,0.0,14.0,0.816496580927726,1.0,0.0,1.5075,0.04031128874149278,5.02,0.1730125236314795,WSN,1.0,1.0,1.0,-65.06457129267817,11.550510257216821,16.44948974278318,-6.005053078897529,1.6284338662244784,1.3865661337755217,-6.374779371555224,5.539037570894438,4.500962429105561,1.0,1.0,1.0,-71.44440374313092
509,Andrew Chafin (CIN),1.875,0.3535533905932738,36.25,3.284161123592186,0.375,1.0606601717798212,1.4275,0.09019819447036768,4.15,0.2619705545067449,CIN,-7.141778489984111,0.8143398282201786,2.9356601717798214,-9.40118308392531,26.397516629223443,46.102483370776554,-1.796836727421111,1.698094583411103,1.156905416588897,-0.8890948339794054,4.935911663520235,3.3640883364797656,-10.488750587600457,-2.806980515339464,3.556980515339464,-71.67264607331222
510,Brandyn Garcia (ARI),3.0,1.0954451150103321,41.833333333333336,9.410986487434071,3.6666666666666665,0.816496580927726,1.4249999999999998,0.00836660026534075,4.28,0.26578186544608323,ARI,-1.2780193008453815,-0.28633534503099645,6.286335345030997,-2.6874617980205495,13.600373871031124,70.06629279563555,-19.072433666093087,1.450099800796022,1.3999001992039777,-1.3654681295036988,5.07734559633825,3.4826544036617504,-9.593834825900782,1.2171769238834886,6.116156409449845,-72.37255702396662
511,Tyler Zuber (MIA),1.25,0.5,24.5,9.678154093971983,0.5,1.0,1.46,0.04546060565661955,4.8925,0.3410156399150431,MIA,-6.2999999999999865,-0.25,2.75,-4.404248949347571,-4.53446228191595,53.53446228191595,-4.28000079983749,1.5963818169698587,1.3236181830301412,-2.860328244504186,5.915546919745129,3.869453080254871,-11.0,-2.5,3.5,-72.84457799368924
512,Keegan Thompson (COL),2.125,0.3535533905932738,41.625,6.4572771793867245,1.375,1.0606601717798212,1.4449999999999998,0.021380899352993952,4.91125,0.15560366319595442,COL,-6.434671708797563,1.0643398282201786,3.1856601717798214,-3.9490328960018166,22.253168461839827,60.99683153816017,-8.398684527097922,1.5091426980589817,1.380857301941018,-6.389095515153105,5.378060989587863,4.444439010412137,-9.545941546018392,-1.8069805153394638,4.556980515339464,-72.90119237714237
513,Jovani Moran (BOS),2.75,0.7071067811865476,52.125,4.223657859520077,6.875,0.3535533905932738,1.3262500000000002,0.01597989808656934,3.77375,0.08534593470944331,BOS,-2.3334523779155973,0.6286796564403572,4.871320343559643,-3.551424026022887,39.45402642143977,64.79597357856022,-3.806121180619249,1.3741896942597083,1.278310305740292,1.6794394931792063,4.02978780412833,3.5177121958716704,-13.081475451951128,5.814339828220179,7.935660171779821,-73.41893535113415
